user_id,position_number,eff_dt,reports_to_position_number
1925,105301,3/6/2028 8:15:28 AM,99328
1925,105301,3/7/2028 8:15:28 AM,99329
1925,105301,3/8/2028 8:15:28 AM,99330
1925,105301,3/9/2028 8:15:28 AM,99331
1925,105301,3/10/2028 8:15:28 AM,99332
1925,105301,3/11/2028 8:15:28 AM,99333
1925,105301,3/12/2028 8:15:28 AM,99334
1925,105301,3/13/2028 8:15:28 AM,99335
1925,105301,3/14/2028 8:15:28 AM,99336
1925,105301,3/15/2028 8:15:28 AM,99337
1925,105301,3/16/2028 8:15:28 AM,99338
1925,105301,3/17/2028 8:15:28 AM,99339
1925,105301,3/18/2028 8:15:28 AM,99340
1925,105301,3/19/2028 8:15:28 AM,99341
1925,105301,3/20/2028 8:15:28 AM,99342
1925,105301,3/21/2028 8:15:28 AM,99343
1925,105301,3/22/2028 8:15:28 AM,99344
1925,105301,3/23/2028 8:15:28 AM,99345
1925,105301,3/24/2028 8:15:28 AM,99346
1925,105301,3/25/2028 8:15:28 AM,99347
1925,105301,3/26/2028 8:15:28 AM,99348
1925,105301,3/27/2028 8:15:28 AM,99349
1925,105301,3/28/2028 8:15:28 AM,99350
1925,105301,3/29/2028 8:15:28 AM,99351
1925,105301,3/30/2028 8:15:28 AM,99352
1925,105301,3/31/2028 8:15:28 AM,99353
1925,105301,4/1/2028 8:15:28 AM,99354
1925,105301,4/2/2028 8:15:28 AM,99355
1925,105301,4/3/2028 8:15:28 AM,99356
1925,105301,4/4/2028 8:15:28 AM,99357
1925,105301,4/5/2028 8:15:28 AM,99358
1925,105301,4/6/2028 8:15:28 AM,99359
1925,105301,4/7/2028 8:15:28 AM,99360
1925,105301,4/8/2028 8:15:28 AM,99361
1925,105301,4/9/2028 8:15:28 AM,99362
1925,105301,4/10/2028 8:15:28 AM,99363
1925,105301,4/11/2028 8:15:28 AM,99364
1925,105301,4/12/2028 8:15:28 AM,99365
1925,105301,4/13/2028 8:15:28 AM,99366
1925,105301,4/14/2028 8:15:28 AM,99367
1925,105301,4/15/2028 8:15:28 AM,99368
1925,105301,4/16/2028 8:15:28 AM,99369
1925,105301,4/17/2028 8:15:28 AM,99370
1925,105301,4/18/2028 8:15:28 AM,99371
1925,105301,4/19/2028 8:15:28 AM,99372
1925,105301,4/20/2028 8:15:28 AM,99373
1925,105301,4/21/2028 8:15:28 AM,99374
1925,105301,4/22/2028 8:15:28 AM,99375
1925,105301,4/23/2028 8:15:28 AM,99376
1925,105301,4/24/2028 8:15:28 AM,99377
1925,105301,4/25/2028 8:15:28 AM,99378
1925,105301,4/26/2028 8:15:28 AM,99379
1925,105301,4/27/2028 8:15:28 AM,99380
1925,105301,4/28/2028 8:15:28 AM,99381
1925,105301,4/29/2028 8:15:28 AM,99382
1925,105301,4/30/2028 8:15:28 AM,99383
1925,105301,5/1/2028 8:15:28 AM,99384
1925,105301,5/2/2028 8:15:28 AM,99385
1925,105301,5/3/2028 8:15:28 AM,99386
1925,105301,5/4/2028 8:15:28 AM,99387
1925,105301,5/5/2028 8:15:28 AM,99388
1925,105301,5/6/2028 8:15:28 AM,99389
1925,105301,5/7/2028 8:15:28 AM,99390
1925,105301,5/8/2028 8:15:28 AM,99391
1925,105301,5/9/2028 8:15:28 AM,99392
1925,105301,5/10/2028 8:15:28 AM,99393
1925,105301,5/11/2028 8:15:28 AM,99394
1925,105301,5/12/2028 8:15:28 AM,99395
1925,105301,5/13/2028 8:15:28 AM,99396
1925,105301,5/14/2028 8:15:28 AM,99397
1925,105301,5/15/2028 8:15:28 AM,99398
1925,105301,5/16/2028 8:15:28 AM,99399
1925,105301,5/17/2028 8:15:28 AM,99400
1925,105301,5/18/2028 8:15:28 AM,99401
1925,105301,5/19/2028 8:15:28 AM,99402
1925,105301,5/20/2028 8:15:28 AM,99403
1925,105301,5/21/2028 8:15:28 AM,99404
1925,105301,5/22/2028 8:15:28 AM,99405
1925,105301,5/23/2028 8:15:28 AM,99406
1925,105301,5/24/2028 8:15:28 AM,99407
1925,105301,5/25/2028 8:15:28 AM,99408
1925,105301,5/26/2028 8:15:28 AM,99409
1925,105301,5/27/2028 8:15:28 AM,99410
1925,105301,5/28/2028 8:15:28 AM,99411
1925,105301,5/29/2028 8:15:28 AM,99412
1925,105301,5/30/2028 8:15:28 AM,99413
1925,105301,5/31/2028 8:15:28 AM,99414
1925,105301,6/1/2028 8:15:28 AM,99415
1925,105301,6/2/2028 8:15:28 AM,99416
1925,105301,6/3/2028 8:15:28 AM,99417
1925,105301,6/4/2028 8:15:28 AM,99418
1925,105301,6/5/2028 8:15:28 AM,99419
1925,105301,6/6/2028 8:15:28 AM,99420
1925,105301,6/7/2028 8:15:28 AM,99421
1925,105301,6/8/2028 8:15:28 AM,99422
1925,105301,6/9/2028 8:15:28 AM,99423
1925,105301,6/10/2028 8:15:28 AM,99424
1925,105301,6/11/2028 8:15:28 AM,99425
1925,105301,6/12/2028 8:15:28 AM,99426
1925,105301,6/13/2028 8:15:28 AM,99427
1925,105301,6/14/2028 8:15:28 AM,99428
1925,105301,6/15/2028 8:15:28 AM,99429
1925,105301,6/16/2028 8:15:28 AM,99430
1925,105301,6/17/2028 8:15:28 AM,99431
1925,105301,6/18/2028 8:15:28 AM,99432
1925,105301,6/19/2028 8:15:28 AM,99433
1925,105301,6/20/2028 8:15:28 AM,99434
1925,105301,6/21/2028 8:15:28 AM,99435
1925,105301,6/22/2028 8:15:28 AM,99436
1925,105301,6/23/2028 8:15:28 AM,99437
1925,105301,6/24/2028 8:15:28 AM,99438
1925,105301,6/25/2028 8:15:28 AM,99439
1925,105301,6/26/2028 8:15:28 AM,99440
1925,105301,6/27/2028 8:15:28 AM,99441
1925,105301,6/28/2028 8:15:28 AM,99442
1925,105301,6/29/2028 8:15:28 AM,99443
1925,105301,6/30/2028 8:15:28 AM,99444
1925,105301,7/1/2028 8:15:28 AM,99445
1925,105301,7/2/2028 8:15:28 AM,99446
1925,105301,7/3/2028 8:15:28 AM,99447
1925,105301,7/4/2028 8:15:28 AM,99448
1925,105301,7/5/2028 8:15:28 AM,99449
1925,105301,7/6/2028 8:15:28 AM,99450
1925,105301,7/7/2028 8:15:28 AM,99451
1925,105301,7/8/2028 8:15:28 AM,99452
1925,105301,7/9/2028 8:15:28 AM,99453
1925,105301,7/10/2028 8:15:28 AM,99454
1925,105301,7/11/2028 8:15:28 AM,99455
1925,105301,7/12/2028 8:15:28 AM,99456
1925,105301,7/13/2028 8:15:28 AM,99457
1925,105301,7/14/2028 8:15:28 AM,99458
1925,105301,7/15/2028 8:15:28 AM,99459
1925,105301,7/16/2028 8:15:28 AM,99460
1925,105301,7/17/2028 8:15:28 AM,99461
1925,105301,7/18/2028 8:15:28 AM,99462
1925,105301,7/19/2028 8:15:28 AM,99463
1925,105301,7/20/2028 8:15:28 AM,99464
1925,105301,7/21/2028 8:15:28 AM,99465
1925,105301,7/22/2028 8:15:28 AM,99466
1925,105301,7/23/2028 8:15:28 AM,99467
1925,105301,7/24/2028 8:15:28 AM,99468
1925,105301,7/25/2028 8:15:28 AM,99469
1925,105301,7/26/2028 8:15:28 AM,99470
1925,105301,7/27/2028 8:15:28 AM,99471
1925,105301,7/28/2028 8:15:28 AM,99472
1925,105301,7/29/2028 8:15:28 AM,99473
1925,105301,7/30/2028 8:15:28 AM,99474
1925,105301,7/31/2028 8:15:28 AM,99475
1925,105301,8/1/2028 8:15:28 AM,99476
1925,105301,8/2/2028 8:15:28 AM,99477
1925,105301,8/3/2028 8:15:28 AM,99478
1925,105301,8/4/2028 8:15:28 AM,99479
1925,105301,8/5/2028 8:15:28 AM,99480
1925,105301,8/6/2028 8:15:28 AM,99481
1925,105301,8/7/2028 8:15:28 AM,99482
1925,105301,8/8/2028 8:15:28 AM,99483
1925,105301,8/9/2028 8:15:28 AM,99484
1925,105301,8/10/2028 8:15:28 AM,99485
1925,105301,8/11/2028 8:15:28 AM,99486
1925,105301,8/12/2028 8:15:28 AM,99487
1925,105301,8/13/2028 8:15:28 AM,99488
1925,105301,8/14/2028 8:15:28 AM,99489
1925,105301,8/15/2028 8:15:28 AM,99490
1925,105301,8/16/2028 8:15:28 AM,99491
1925,105301,8/17/2028 8:15:28 AM,99492
1925,105301,8/18/2028 8:15:28 AM,99493
1925,105301,8/19/2028 8:15:28 AM,99494
1925,105301,8/20/2028 8:15:28 AM,99495
1925,105301,8/21/2028 8:15:28 AM,99496
1925,105301,8/22/2028 8:15:28 AM,99497
1925,105301,8/23/2028 8:15:28 AM,99498
1925,105301,8/24/2028 8:15:28 AM,99499
1925,105301,8/25/2028 8:15:28 AM,99500
1925,105301,8/26/2028 8:15:28 AM,99501
1925,105301,8/27/2028 8:15:28 AM,99502
1925,105301,8/28/2028 8:15:28 AM,99503
1925,105301,8/29/2028 8:15:28 AM,99504
1925,105301,8/30/2028 8:15:28 AM,99505
1925,105301,8/31/2028 8:15:28 AM,99506
1925,105301,9/1/2028 8:15:28 AM,99507
1925,105301,9/2/2028 8:15:28 AM,99508
1925,105301,9/3/2028 8:15:28 AM,99509
1925,105301,9/4/2028 8:15:28 AM,99510
1925,105301,9/5/2028 8:15:28 AM,99511
1925,105301,9/6/2028 8:15:28 AM,99512
1925,105301,9/7/2028 8:15:28 AM,99513
1925,105301,9/8/2028 8:15:28 AM,99514
1925,105301,9/9/2028 8:15:28 AM,99515
1925,105301,9/10/2028 8:15:28 AM,99516
1925,105301,9/11/2028 8:15:28 AM,99517
1925,105301,9/12/2028 8:15:28 AM,99518
1925,105301,9/13/2028 8:15:28 AM,99519
1925,105301,9/14/2028 8:15:28 AM,99520
1925,105301,9/15/2028 8:15:28 AM,99521
1925,105301,9/16/2028 8:15:28 AM,99522
1925,105301,9/17/2028 8:15:28 AM,99523
1925,105301,9/18/2028 8:15:28 AM,99524
1925,105301,9/19/2028 8:15:28 AM,99525
1925,105301,9/20/2028 8:15:28 AM,99526
1925,105301,9/21/2028 8:15:28 AM,99527
1925,105301,9/22/2028 8:15:28 AM,99528
1925,105301,9/23/2028 8:15:28 AM,99529
1925,105301,9/24/2028 8:15:28 AM,99530
1925,105301,9/25/2028 8:15:28 AM,99531
1925,105301,9/26/2028 8:15:28 AM,99532
1925,105301,9/27/2028 8:15:28 AM,99533
1925,105301,9/28/2028 8:15:28 AM,99534
1925,105301,9/29/2028 8:15:28 AM,99535
1925,105301,9/30/2028 8:15:28 AM,99536
1925,105301,10/1/2028 8:15:28 AM,99537
1925,105301,10/2/2028 8:15:28 AM,99538
1925,105301,10/3/2028 8:15:28 AM,99539
1925,105301,10/4/2028 8:15:28 AM,99540
1925,105301,10/5/2028 8:15:28 AM,99541
1925,105301,10/6/2028 8:15:28 AM,99542
1925,105301,10/7/2028 8:15:28 AM,99543
1925,105301,10/8/2028 8:15:28 AM,99544
1925,105301,10/9/2028 8:15:28 AM,99545
1925,105301,10/10/2028 8:15:28 AM,99546
1925,105301,10/11/2028 8:15:28 AM,99547
1925,105301,10/12/2028 8:15:28 AM,99548
1925,105301,10/13/2028 8:15:28 AM,99549
1925,105301,10/14/2028 8:15:28 AM,99550
1925,105301,10/15/2028 8:15:28 AM,99551
1925,105301,10/16/2028 8:15:28 AM,99552
1925,105301,10/17/2028 8:15:28 AM,99553
1925,105301,10/18/2028 8:15:28 AM,99554
1925,105301,10/19/2028 8:15:28 AM,99555
1925,105301,10/20/2028 8:15:28 AM,99556
1925,105301,10/21/2028 8:15:28 AM,99557
1925,105301,10/22/2028 8:15:28 AM,99558
1925,105301,10/23/2028 8:15:28 AM,99559
1925,105301,10/24/2028 8:15:28 AM,99560
1925,105301,10/25/2028 8:15:28 AM,99561
1925,105301,10/26/2028 8:15:28 AM,99562
1925,105301,10/27/2028 8:15:28 AM,99563
1925,105301,10/28/2028 8:15:28 AM,99564
1925,105301,10/29/2028 8:15:28 AM,99565
1925,105301,10/30/2028 8:15:28 AM,99566
1925,105301,10/31/2028 8:15:28 AM,99567
1925,105301,11/1/2028 8:15:28 AM,99568
1925,105301,11/2/2028 8:15:28 AM,99569
1925,105301,11/3/2028 8:15:28 AM,99570
1925,105301,11/4/2028 8:15:28 AM,99571
1925,105301,11/5/2028 8:15:28 AM,99572
1925,105301,11/6/2028 8:15:28 AM,99573
1925,105301,11/7/2028 8:15:28 AM,99574
1925,105301,11/8/2028 8:15:28 AM,99575
1925,105301,11/9/2028 8:15:28 AM,99576
1925,105301,11/10/2028 8:15:28 AM,99577
1925,105301,11/11/2028 8:15:28 AM,99578
1925,105301,11/12/2028 8:15:28 AM,99579
1925,105301,11/13/2028 8:15:28 AM,99580
1925,105301,11/14/2028 8:15:28 AM,99581
1925,105301,11/15/2028 8:15:28 AM,99582
1925,105301,11/16/2028 8:15:28 AM,99583
1925,105301,11/17/2028 8:15:28 AM,99584
1925,105301,11/18/2028 8:15:28 AM,99585
1925,105301,11/19/2028 8:15:28 AM,99586
1925,105301,11/20/2028 8:15:28 AM,99587
1925,105301,11/21/2028 8:15:28 AM,99588
1925,105301,11/22/2028 8:15:28 AM,99589
1925,105301,11/23/2028 8:15:28 AM,99590
1925,105301,11/24/2028 8:15:28 AM,99591
1925,105301,11/25/2028 8:15:28 AM,99592
1925,105301,11/26/2028 8:15:28 AM,99593
1925,105301,11/27/2028 8:15:28 AM,99594
1925,105301,11/28/2028 8:15:28 AM,99595
1925,105301,11/29/2028 8:15:28 AM,99596
1925,105301,11/30/2028 8:15:28 AM,99597
1925,105301,12/1/2028 8:15:28 AM,99598
1925,105301,12/2/2028 8:15:28 AM,99599
1925,105301,12/3/2028 8:15:28 AM,99600
1925,105301,12/4/2028 8:15:28 AM,99601
1925,105301,12/5/2028 8:15:28 AM,99602
1925,105301,12/6/2028 8:15:28 AM,99603
1925,105301,12/7/2028 8:15:28 AM,99604
1925,105301,12/8/2028 8:15:28 AM,99605
1925,105301,12/9/2028 8:15:28 AM,99606
1925,105301,12/10/2028 8:15:28 AM,99607
1925,105301,12/11/2028 8:15:28 AM,99608
1925,105301,12/12/2028 8:15:28 AM,99609
1925,105301,12/13/2028 8:15:28 AM,99610
1925,105301,12/14/2028 8:15:28 AM,99611
1925,105301,12/15/2028 8:15:28 AM,99612
1925,105301,12/16/2028 8:15:28 AM,99613
1925,105301,12/17/2028 8:15:28 AM,99614
1925,105301,12/18/2028 8:15:28 AM,99615
1925,105301,12/19/2028 8:15:28 AM,99616
1925,105301,12/20/2028 8:15:28 AM,99617
1925,105301,12/21/2028 8:15:28 AM,99618
1925,105301,12/22/2028 8:15:28 AM,99619
1925,105301,12/23/2028 8:15:28 AM,99620
1925,105301,12/24/2028 8:15:28 AM,99621
1925,105301,12/25/2028 8:15:28 AM,99622
1925,105301,12/26/2028 8:15:28 AM,99623
1925,105301,12/27/2028 8:15:28 AM,99624
1925,105301,12/28/2028 8:15:28 AM,99625
1925,105301,12/29/2028 8:15:28 AM,99626
1925,105301,12/30/2028 8:15:28 AM,99627
1925,105301,12/31/2028 8:15:28 AM,99628
1925,105301,1/1/2029 8:15:28 AM,99629
1925,105301,1/2/2029 8:15:28 AM,99630
1925,105301,1/3/2029 8:15:28 AM,99631
1925,105301,1/4/2029 8:15:28 AM,99632
1925,105301,1/5/2029 8:15:28 AM,99633
1925,105301,1/6/2029 8:15:28 AM,99634
1925,105301,1/7/2029 8:15:28 AM,99635
1925,105301,1/8/2029 8:15:28 AM,99636
1925,105301,1/9/2029 8:15:28 AM,99637
1925,105301,1/10/2029 8:15:28 AM,99638
1925,105301,1/11/2029 8:15:28 AM,99639
1925,105301,1/12/2029 8:15:28 AM,99640
1925,105301,1/13/2029 8:15:28 AM,99641
1925,105301,1/14/2029 8:15:28 AM,99642
1925,105301,1/15/2029 8:15:28 AM,99643
1925,105301,1/16/2029 8:15:28 AM,99644
1925,105301,1/17/2029 8:15:28 AM,99645
1925,105301,1/18/2029 8:15:28 AM,99646
1925,105301,1/19/2029 8:15:28 AM,99647
1925,105301,1/20/2029 8:15:28 AM,99648
1925,105301,1/21/2029 8:15:28 AM,99649
1925,105301,1/22/2029 8:15:28 AM,99650
1925,105301,1/23/2029 8:15:28 AM,99651
1925,105301,1/24/2029 8:15:28 AM,99652
1925,105301,1/25/2029 8:15:28 AM,99653
1925,105301,1/26/2029 8:15:28 AM,99654
1925,105301,1/27/2029 8:15:28 AM,99655
1925,105301,1/28/2029 8:15:28 AM,99656
1925,105301,1/29/2029 8:15:28 AM,99657
1925,105301,1/30/2029 8:15:28 AM,99658
1925,105301,1/31/2029 8:15:28 AM,99659
1925,105301,2/1/2029 8:15:28 AM,99660
1925,105301,2/2/2029 8:15:28 AM,99661
1925,105301,2/3/2029 8:15:28 AM,99662
1925,105301,2/4/2029 8:15:28 AM,99663
1925,105301,2/5/2029 8:15:28 AM,99664
1925,105301,2/6/2029 8:15:28 AM,99665
1925,105301,2/7/2029 8:15:28 AM,99666
1925,105301,2/8/2029 8:15:28 AM,99667
1925,105301,2/9/2029 8:15:28 AM,99668
1925,105301,2/10/2029 8:15:28 AM,99669
1925,105301,2/11/2029 8:15:28 AM,99670
1925,105301,2/12/2029 8:15:28 AM,99671
1925,105301,2/13/2029 8:15:28 AM,99672
1925,105301,2/14/2029 8:15:28 AM,99673
1925,105301,2/15/2029 8:15:28 AM,99674
1925,105301,2/16/2029 8:15:28 AM,99675
1925,105301,2/17/2029 8:15:28 AM,99676
1925,105301,2/18/2029 8:15:28 AM,99677
1925,105301,2/19/2029 8:15:28 AM,99678
1925,105301,2/20/2029 8:15:28 AM,99679
1925,105301,2/21/2029 8:15:28 AM,99680
1925,105301,2/22/2029 8:15:28 AM,99681
1925,105301,2/23/2029 8:15:28 AM,99682
1925,105301,2/24/2029 8:15:28 AM,99683
1925,105301,2/25/2029 8:15:28 AM,99684
1925,105301,2/26/2029 8:15:28 AM,99685
1925,105301,2/27/2029 8:15:28 AM,99686
1925,105301,2/28/2029 8:15:28 AM,99687
1925,105301,3/1/2029 8:15:28 AM,99688
1925,105301,3/2/2029 8:15:28 AM,99689
1925,105301,3/3/2029 8:15:28 AM,99690
1925,105301,3/4/2029 8:15:28 AM,99691
1925,105301,3/5/2029 8:15:28 AM,99692
1925,105301,3/6/2029 8:15:28 AM,99693
1925,105301,3/7/2029 8:15:28 AM,99694
1925,105301,3/8/2029 8:15:28 AM,99695
1925,105301,3/9/2029 8:15:28 AM,99696
1925,105301,3/10/2029 8:15:28 AM,99697
1925,105301,3/11/2029 8:15:28 AM,99698
1925,105301,3/12/2029 8:15:28 AM,99699
1925,105301,3/13/2029 8:15:28 AM,99700
1925,105301,3/14/2029 8:15:28 AM,99701
1925,105301,3/15/2029 8:15:28 AM,99702
1925,105301,3/16/2029 8:15:28 AM,99703
1925,105301,3/17/2029 8:15:28 AM,99704
1925,105301,3/18/2029 8:15:28 AM,99705
1925,105301,3/19/2029 8:15:28 AM,99706
1925,105301,3/20/2029 8:15:28 AM,99707
1925,105301,3/21/2029 8:15:28 AM,99708
1925,105301,3/22/2029 8:15:28 AM,99709
1925,105301,3/23/2029 8:15:28 AM,99710
1925,105301,3/24/2029 8:15:28 AM,99711
1925,105301,3/25/2029 8:15:28 AM,99712
1925,105301,3/26/2029 8:15:28 AM,99713
1925,105301,3/27/2029 8:15:28 AM,99714
1925,105301,3/28/2029 8:15:28 AM,99715
1925,105301,3/29/2029 8:15:28 AM,99716
1925,105301,3/30/2029 8:15:28 AM,99717
1925,105301,3/31/2029 8:15:28 AM,99718
1925,105301,4/1/2029 8:15:28 AM,99719
1925,105301,4/2/2029 8:15:28 AM,99720
1925,105301,4/3/2029 8:15:28 AM,99721
1925,105301,4/4/2029 8:15:28 AM,99722
1925,105301,4/5/2029 8:15:28 AM,99723
1925,105301,4/6/2029 8:15:28 AM,99724
1925,105301,4/7/2029 8:15:28 AM,99725
1925,105301,4/8/2029 8:15:28 AM,99726
1925,105301,4/9/2029 8:15:28 AM,99727
1925,105301,4/10/2029 8:15:28 AM,99728
1925,105301,4/11/2029 8:15:28 AM,99729
1925,105301,4/12/2029 8:15:28 AM,99730
1925,105301,4/13/2029 8:15:28 AM,99731
1925,105301,4/14/2029 8:15:28 AM,99732
1925,105301,4/15/2029 8:15:28 AM,99733
1925,105301,4/16/2029 8:15:28 AM,99734
1925,105301,4/17/2029 8:15:28 AM,99735
1925,105301,4/18/2029 8:15:28 AM,99736
1925,105301,4/19/2029 8:15:28 AM,99737
1925,105301,4/20/2029 8:15:28 AM,99738
1925,105301,4/21/2029 8:15:28 AM,99739
1925,105301,4/22/2029 8:15:28 AM,99740
1925,105301,4/23/2029 8:15:28 AM,99741
1925,105301,4/24/2029 8:15:28 AM,99742
1925,105301,4/25/2029 8:15:28 AM,99743
1925,105301,4/26/2029 8:15:28 AM,99744
1925,105301,4/27/2029 8:15:28 AM,99745
1925,105301,4/28/2029 8:15:28 AM,99746
1925,105301,4/29/2029 8:15:28 AM,99747
1925,105301,4/30/2029 8:15:28 AM,99748
1925,105301,5/1/2029 8:15:28 AM,99749
1925,105301,5/2/2029 8:15:28 AM,99750
1925,105301,5/3/2029 8:15:28 AM,99751
1925,105301,5/4/2029 8:15:28 AM,99752
1925,105301,5/5/2029 8:15:28 AM,99753
1925,105301,5/6/2029 8:15:28 AM,99754
1925,105301,5/7/2029 8:15:28 AM,99755
1925,105301,5/8/2029 8:15:28 AM,99756
1925,105301,5/9/2029 8:15:28 AM,99757
1925,105301,5/10/2029 8:15:28 AM,99758
1925,105301,5/11/2029 8:15:28 AM,99759
1925,105301,5/12/2029 8:15:28 AM,99760
1925,105301,5/13/2029 8:15:28 AM,99761
1925,105301,5/14/2029 8:15:28 AM,99762
1925,105301,5/15/2029 8:15:28 AM,99763
1925,105301,5/16/2029 8:15:28 AM,99764
1925,105301,5/17/2029 8:15:28 AM,99765
1925,105301,5/18/2029 8:15:28 AM,99766
1925,105301,5/19/2029 8:15:28 AM,99767
1925,105301,5/20/2029 8:15:28 AM,99768
1925,105301,5/21/2029 8:15:28 AM,99769
1925,105301,5/22/2029 8:15:28 AM,99770
1925,105301,5/23/2029 8:15:28 AM,99771
1925,105301,5/24/2029 8:15:28 AM,99772
1925,105301,5/25/2029 8:15:28 AM,99773
1925,105301,5/26/2029 8:15:28 AM,99774
1925,105301,5/27/2029 8:15:28 AM,99775
1925,105301,5/28/2029 8:15:28 AM,99776
1925,105301,5/29/2029 8:15:28 AM,99777
1925,105301,5/30/2029 8:15:28 AM,99778
1925,105301,5/31/2029 8:15:28 AM,99779
1925,105301,6/1/2029 8:15:28 AM,99780
1925,105301,6/2/2029 8:15:28 AM,99781
1925,105301,6/3/2029 8:15:28 AM,99782
1925,105301,6/4/2029 8:15:28 AM,99783
1925,105301,6/5/2029 8:15:28 AM,99784
1925,105301,6/6/2029 8:15:28 AM,99785
1925,105301,6/7/2029 8:15:28 AM,99786
1925,105301,6/8/2029 8:15:28 AM,99787
1925,105301,6/9/2029 8:15:28 AM,99788
1925,105301,6/10/2029 8:15:28 AM,99789
1925,105301,6/11/2029 8:15:28 AM,99790
1925,105301,6/12/2029 8:15:28 AM,99791
1925,105301,6/13/2029 8:15:28 AM,99792
1925,105301,6/14/2029 8:15:28 AM,99793
1925,105301,6/15/2029 8:15:28 AM,99794
1925,105301,6/16/2029 8:15:28 AM,99795
1925,105301,6/17/2029 8:15:28 AM,99796
1925,105301,6/18/2029 8:15:28 AM,99797
1925,105301,6/19/2029 8:15:28 AM,99798
1925,105301,6/20/2029 8:15:28 AM,99799
1925,105301,6/21/2029 8:15:28 AM,99800
1925,105301,6/22/2029 8:15:28 AM,99801
1925,105301,6/23/2029 8:15:28 AM,99802
1925,105301,6/24/2029 8:15:28 AM,99803
1925,105301,6/25/2029 8:15:28 AM,99804
1925,105301,6/26/2029 8:15:28 AM,99805
1925,105301,6/27/2029 8:15:28 AM,99806
1925,105301,6/28/2029 8:15:28 AM,99807
1925,105301,6/29/2029 8:15:28 AM,99808
1925,105301,6/30/2029 8:15:28 AM,99809
1925,105301,7/1/2029 8:15:28 AM,99810
1925,105301,7/2/2029 8:15:28 AM,99811
1925,105301,7/3/2029 8:15:28 AM,99812
1925,105301,7/4/2029 8:15:28 AM,99813
1925,105301,7/5/2029 8:15:28 AM,99814
1925,105301,7/6/2029 8:15:28 AM,99815
1925,105301,7/7/2029 8:15:28 AM,99816
1925,105301,7/8/2029 8:15:28 AM,99817
1925,105301,7/9/2029 8:15:28 AM,99818
1925,105301,7/10/2029 8:15:28 AM,99819
1925,105301,7/11/2029 8:15:28 AM,99820
1925,105301,7/12/2029 8:15:28 AM,99821
1925,105301,7/13/2029 8:15:28 AM,99822
1925,105301,7/14/2029 8:15:28 AM,99823
1925,105301,7/15/2029 8:15:28 AM,99824
1925,105301,7/16/2029 8:15:28 AM,99825
1925,105301,7/17/2029 8:15:28 AM,99826
1925,105301,7/18/2029 8:15:28 AM,99827
1925,105301,7/19/2029 8:15:28 AM,99828
1925,105301,7/20/2029 8:15:28 AM,99829
1925,105301,7/21/2029 8:15:28 AM,99830
1925,105301,7/22/2029 8:15:28 AM,99831
1925,105301,7/23/2029 8:15:28 AM,99832
1925,105301,7/24/2029 8:15:28 AM,99833
1925,105301,7/25/2029 8:15:28 AM,99834
1925,105301,7/26/2029 8:15:28 AM,99835
1925,105301,7/27/2029 8:15:28 AM,99836
1925,105301,7/28/2029 8:15:28 AM,99837
1925,105301,7/29/2029 8:15:28 AM,99838
1925,105301,7/30/2029 8:15:28 AM,99839
1925,105301,7/31/2029 8:15:28 AM,99840
1925,105301,8/1/2029 8:15:28 AM,99841
1925,105301,8/2/2029 8:15:28 AM,99842
1925,105301,8/3/2029 8:15:28 AM,99843
1925,105301,8/4/2029 8:15:28 AM,99844
1925,105301,8/5/2029 8:15:28 AM,99845
1925,105301,8/6/2029 8:15:28 AM,99846
1925,105301,8/7/2029 8:15:28 AM,99847
1925,105301,8/8/2029 8:15:28 AM,99848
1925,105301,8/9/2029 8:15:28 AM,99849
1925,105301,8/10/2029 8:15:28 AM,99850
1925,105301,8/11/2029 8:15:28 AM,99851
1925,105301,8/12/2029 8:15:28 AM,99852
1925,105301,8/13/2029 8:15:28 AM,99853
1925,105301,8/14/2029 8:15:28 AM,99854
1925,105301,8/15/2029 8:15:28 AM,99855
1925,105301,8/16/2029 8:15:28 AM,99856
1925,105301,8/17/2029 8:15:28 AM,99857
1925,105301,8/18/2029 8:15:28 AM,99858
1925,105301,8/19/2029 8:15:28 AM,99859
1925,105301,8/20/2029 8:15:28 AM,99860
1925,105301,8/21/2029 8:15:28 AM,99861
1925,105301,8/22/2029 8:15:28 AM,99862
1925,105301,8/23/2029 8:15:28 AM,99863
1925,105301,8/24/2029 8:15:28 AM,99864
1925,105301,8/25/2029 8:15:28 AM,99865
1925,105301,8/26/2029 8:15:28 AM,99866
1925,105301,8/27/2029 8:15:28 AM,99867
1925,105301,8/28/2029 8:15:28 AM,99868
1925,105301,8/29/2029 8:15:28 AM,99869
1925,105301,8/30/2029 8:15:28 AM,99870
1925,105301,8/31/2029 8:15:28 AM,99871
1925,105301,9/1/2029 8:15:28 AM,99872
1925,105301,9/2/2029 8:15:28 AM,99873
1925,105301,9/3/2029 8:15:28 AM,99874
1925,105301,9/4/2029 8:15:28 AM,99875
1925,105301,9/5/2029 8:15:28 AM,99876
1925,105301,9/6/2029 8:15:28 AM,99877
1925,105301,9/7/2029 8:15:28 AM,99878
1925,105301,9/8/2029 8:15:28 AM,99879
1925,105301,9/9/2029 8:15:28 AM,99880
1925,105301,9/10/2029 8:15:28 AM,99881
1925,105301,9/11/2029 8:15:28 AM,99882
1925,105301,9/12/2029 8:15:28 AM,99883
1925,105301,9/13/2029 8:15:28 AM,99884
1925,105301,9/14/2029 8:15:28 AM,99885
1925,105301,9/15/2029 8:15:28 AM,99886
